id,text,label
2151806962269494,"EGBE BERE; UGO BERE Dika nwa afọ Igbo rara achị; raa abachị, a chọrọ m I gwa ụmụ Igbo okwu taa. Anyị bu Ndi Igbo. Anyị nwere amamihe pụrụ iche dika Chukwu Okike siri gọzie anyị. Mana, ihe nwute m taa bu n'ọtụtụ ụmụ afọ Igbo dizika ndị ọbara mgbali elu. Keduzi nke buna m dere edemede banyere ọnọdụ anyị na Naijiria; ọtụtụ ndị bee anyị a bịa n'etiri m aka mgba Kedu uru tigbuo zọgbuo na ọgbaghara ga-abara anyị Igbuzie nwanne gi keduzi onye gị na ya ga-ebi n'ala Igbo Ekwugo m ya mbụ; mana ka m kwuokwaya ọzọ. Abụ m ezigbo nwa afọ kwetere na mwere onwe nke ndị Igbo na-achụ; mana ọgbaghara, tigbuo zọgbuo na ekworo anyị na-ebutere onwe anyị, e kweghi m na ya. Igbo turu ilu wee sị: egbe bere; ugo bere..., Biri ka m biri. Ọ ya nyere nwa afọ Igbo ọ bụla ikike i ji wee kwuo ihe dị ya n'obi oge ọ bụla ọ chọrọ. Site n'oge gboo rute taa, otu a ka ọ dị n'ala Igbo. M chọrọ I ji oghere a wee gwa ndị na-abara m mba na muwa bu nwa afọ Ọhafia. E jighi m ụjọ too okorọbịa. Ya mere dika unu na-agba lika lika, unu marakwa na-abụ m dimkpa tozuru etozu. Onweghi otu onye n'ime ụnụ ga-egbochi m I bata ala Igbo mgbe ọ bụla m chọrọ. Dika m kwuchara nke ahụ, ka m juzie ụnụ: ọ bu otu a ka Biafra anyị na-achọ ga-adi Biafra ọ ga-abu obodo ebe ndị Igbo agaghị ekwuputa ihe dị ha n'obi Otu a ka ụnụ ga-esi achị ndị Igbo dika ụmụ anụmanụ Kedu ọdiche dị na Biafra anyị na-achọ na Naijiria anyị nọọ n'ime ya E jim mbà ọnwụ nke ụnụ na-abara m mata na ndị omekome na-egbu ndị mmadụ n'ala Igbo bucha ụmụaka Igbo. Mana ka m jụọkwa ọzọ: kedu ihe ụnụ ji ịgbụ ọchụ eme Ọgbaghara a ụnụ butere n'ala Igbo kedu uru dị ya Ihe anyị chọrọ bu udo makana udo ka mma. Ihe ndị Igbo chọrọ bu ịhụnanya maka ọ ka mma. Anyị ga-abiakọta ọnụ wee mee ka ala Igbo bu obodo pụrụ iche na Naijiria. Igbo sị: agbakọ aka nyụọ mamịrị, ọ gba ufufu. Igbo sịkwa ọzọ na: igwe bu ike . Onye aghala nwanne ya; onye egbula nwanne ya. Ụwa ọ bu nke onye Tupu m dosa mpisi m, m chọrọ I chetara ụmụ Igbo ihe mere n'akụkọ ifo nke agụ na ụmụ anụmanụ: agụ bu anụ sịrị ike nke ụkwụ. Ọtụtụ mgbe ọ na-egbu ụmụ anụmanụ ndị ọzọ otú ọ chọrọ mana otú ụbọchị, ụmụ anụmanụ niile wee biakọta ọnụ maa tinyekwa ya bu agụ n'ụlọ nga makana ọ chọburu ịgbụ ézì dika o gbùrù anụ ndị ọzọ. Otu a kaa ndị Igbo di na Naijiria taa. Anyị ghara I biakọta ọnụ, Naijiria ga-egbucha anyị; mana anyị biakọta ọnụ, anyị egbuo Naijiria. Dika anyị na-egbu onwe anyị; na-emebikwa ala Igbo, ka anyị cheta n'anyi e nweghị ebe ọzọ. Ọgugo m n'ọnụ Daalụ nu",Normal
4366873046931208,"MGBE AHỤ Aga m ahụ gị n'anya na ndụ m niile Sọsọ gị ka m na-enye obi m Ị dị n'ala ala obi m mgbe niile Okwu ndị e kwuru ụnyaahụ Mgbe ịhụnanya gba ọtọ, ụmụ mmadụ eyiri akwa Ịhụnanya eyirila akwa taa, ụwa agbarazie ọtọ Ọnọnso eru aka Bụ aha ndị inyom mgbe ahụ Nne na nna gị dọchaa gị aka na ntị Ị gbaara ihe ọma nwaanyị ọsọ Mgbe ụwa kwụwara aka ya ọtọ Ewu na ọkụkọ amara nke bụ nke Ihe ọsọkwara ọbara gị maa na mma Ọ gaghị abụ ji nyere ewu Arụ na ụmụ ya so na-akpagharị Isi kote ebu, ọ gbakaa ya ahụ Mgbe nwaanyị na-amaghị ihe bụ okpogho Mgbe ịhụnanya nwere ọnụ, ntị, ụkwụ na aka nke ya Nwoke ọbụla kpatụ gị aka Afọ gị ekoo ka mbolombolo Nwaanyị ọbụla i bituru aka Mara na ịlụ nwanyị agụwala gị Nwanyị ọbụla bụrụ nwanne gị Ihe a dị gị n'etiti ụkwụ anaghị egbu egbu Mgbe ahụ na ugbu a Dị ka ụtụtụ na abalị Mgbe ọ na-abụ, onye sị na ihe dị ụtọ E butere ya ite ya n'ụlọ nna ya Onye ga-emenye nna ya ihere Ka nne ya were ose gbapịa ya anya Ụwa akaala nka Onye ọbụla jizi ya eme ihe sọrọ ya Nke onye tụrụ ka ọ na-eme O nwere onye na-enye m nri Mgbe ịhụnanya gba ọtọ agaala Onye ọbụla kogideziri otu ụkwụ n'elu ugbu a. © Ugochukwu Benedict Alugwe",Normal
1714981199847225,Ọnọdụ Naijiria ugbua na awụsa onyeisi-ala akpata-oyi,Normal
972950882176127,"ỌRỊE ABỊALA Ị GA-EME KA Ọ RỤỌRỤ MA Ọ BỤ Ị GA-AGA N’ỤLỌ N’ỤLỌ Ọrịe abịala. Anwụ egosila anyị ụzọ ọzọ anyị tetara, anyị zuru oke, ọ dịghị onye furu efu n’etiti anyị. Nke a abụghị ihe a na-eleghara anya. Dị ka ndị maara Odinani, anyị amaghi aga n’ụbọchị dị ka ndị na-amaghị ebe ha si bịa. Ụbọchị taa nwere mmụọ ya, Ọrịe nwere ike ya. Ya mere, anyị kwụ n’ala, anyị na-akpọ aha ndị gara n’ihu anyị, anyị na-ekele ike niile kwadoro ka anyị hụ taa. Site n’ofe na ihe anyị wetara, anyị anaghị eme ihe n’efu anyị na-eme nkwenye. Anyị na-asị: anyị maara ebe anyị guzoro. Ka chi onye ọ bụla duzie ya n’ụzọ kwekọrọ na ihe kpatara ya ji bịa n’ụbọchị taa. Ka nzọụkwụ anyị ghara ịdị efu ka ha bụrụ nke ziri ezi. Ọrịe abụghị naanị ahịa ọ bụ oge mmegharị, oge izute, oge mgbanwe. Ka uru Ọrịe chọta anyị ọ bụghị naanị ego, kama nghọta, njikọ, na oge ziri ezi. Ebe ọ bụla a kpọrọ aha anyị, ka e jiri ya mee ihe ọma. Ma mgbe anyị kpọrọ aha ndị ọzọ, ka anyị ghara itinye ihe ojoo n’ụzọ ha. Ala na-anụ nzọụkwụ niile. Ya mere, ka Ala jide anyị nke ọma ebe ọ bụla anyị gara taa. Ka anyị ghara ịda n’ụzọ anyị na-amaghị, ma ghara ịgba ọsọ n’ebe anyị na-erughị eru. Mgbe anyanwụ ada, ka anyị ghara ịlaghachi dịka anyị si pụta. Ka e nwee ihe agbakwunyere n’uche, n’ọrụ, na n’ụzọ ndụ. Nke a abụghị naanị okwu ọ bụ nkwenye, ọ bụ itinye onwe n’usoro. Iseee",Normal
1587908642667383,2027 Election vote wisely Dumebi Kachikwu. ADC Peter Obi. NDC Ahmed Bola Tinubu. APC Ebele Goodluck Johnathan. PDP,Normal
1520006589868297,"Gaanụ kpọọ mmadụ niile ka ha bịa oriri (Mt22:9) Taa 20 Ọktoba bụ Sọnde Mission Mission. Pope Pius xi hiwere ya na 1926. Ọ bụ ụbọchị nkwado ekpere maka ozi izisa ozi ọma nke Ụka. Ọ bụ emume kwa afọ na-eme ka anyị ghọta mkpa ọrụ ozi-ọma na ndụ nke Nzukọ-nsọ. Ozi bụ oku zuru ụwa ọnụ maka ndị nwoke na ụmụ nwanyị niile ka ha gaa kwusaa ozi ọma n'agbanyeghị agbụrụ anyị, agba ma ọ bụ ọkwa anyị. Onye Kraịst ọ bụla ka a na-akpọ ka ọ bụrụ akụkụ nke iwu zuru ụwa ọnụ ka ọ pụọ ma kpọọ ndị ọzọ ka ha zute Chineke na ịbanye n'ime mmekọrịta ya na ya. Anyị aghaghị ịdị na-agwụ ike n'akụkụ a n'ihi na ọ bụ ihe atụ nke oriri nke eluigwe nke e ṅomiri na Oriri Nsọ nke Ụka na-eme ememe n'iwu Onye-nwe na ncheta ya. Ị nọkwa na-eje ozi, mbọ gị kwesịrị ntụkwasị obi bụ ndị ozi mara mma nke na-eme ka Ndị Kraịst anyị bụrụ ihe pụrụ iche. A na-akpọ anyị ka anyị mee ka ntinye aka anyị dị omimi n'ime ozi nke izisa ozi ọma nke Nzukọ-nsọ karịsịa n'ụwa anyị taa nke nkewa, esemokwu, ime ihe n'otu n'otu na enweghị mmasị tiwara. Oziọma Kraịst ka bụ olu dị nwayọọ ma kwụsie ike nke na-akpọ anyị ka anyị zute ibe anyị, ịmata na anyị bụ ụmụnne na iji ọṅụ wulite nkwekọ na ịdị n’otu n’etiti ndịiche anyị dị iche iche. Cheta ikpe ekpere maka ndị ozi ala ọzọ na-arụsi ọrụ ike karịsịa ndị na-arụ ọrụ n'ọnọdụ adịghị mma na ebe ndị siri ike. Ọ bụ ụbọchị ịkwado ndị ọrụ ọzọ, mee ike gị niile Ka ozi anyi buru amuma Amen Sonde oma our homily in igbo language translated by Priscamarie",Normal
1041981038487621,"Sonyere CHIDINMA OBI ná CHOICE 97.1FM NNEWI ná oge NZUKỌ UMUIBE ná elekere Ise kwa Tuesday ka anyị anyị tụlee ntaramahụhụ kwesịrị ndị ọrụ nchekwa ndị a na akwụ na ụzọ Emeka ndị okwo ụgbọ ala ahụ, maka ohi otu narị Naira aka azụ. KPỌỌ 090-344-437-17 ma ọ bụ 070-186-661-16, ma ọ bụ sonyere anyi na",Normal
1547996073378882,"Onyeisiala Tinubu binyere aka na bọjetị ahụ ụbọchị Fraịde 28 Febụwarị, 2025 n’obi ọchịchị dị n’Abuja",Normal
1225148849594081,"Onye-nwe-ayi we sim, Were otù mbadamba nkume uku, de n'elu ya ihe edeworo n'akwukwọ nsọ, si, Ọ bu nke Maher-shalal-hash-baz. M'gāchọ kwa ndi-àmà kwesiri ntukwasi-obi, bú Uraia, bú onye-nchu-àjà, na Zekaraia nwa Jeberekaia, ka ha b͕a àmà nyem. M'we jekuru onye-amuma-nwayi ahu, o we turu ime, mua nwa-nwoke. Jehova we sim, Kpọ aha-ya Maher-shalal-hash-baz; n’ihi na tupu nwa okoro ahụ amara iti mkpu ‘Nna m’ ma ọ bụ ‘nne m,’ a ga-ebupụ akụ̀ Damaskọs na ihe nkwata nke Sameria n’ihu eze Asiria.” Jehova we gwam okwu ọzọ, si: N'ihi na ndi nka ajuwo miri Shailoa nke nērù nwayọ, ha we ṅuria ọṅu n'ihi Rezin na nwa Remalaia, n'ihi nka, le, Jehova nēme ka miri Osimiri rigota imegide ha, bú miri nke di ike na nke Osimiri. ọtutu, bú eze Asiria, na ebube-ya nile. Ọ gēru kwa n'elu ọwa-ya nile, gabiga kwa usọ-ya nile, we gabiga rue Juda, rubiga ókè, gabiga, rute n'olu, nkù-ya ab͕asaworo ọhu gējuputa kwa obosara ala-gi, Immanuel. Tijie, unu ndi di iche iche, ka ewe tipia unu; ṅa nti, unu mba nile di anya; kee ihe-agha-gi, tijie; kee ihe-agha-gi n'úkwù, ka ewe tipia gi. Gbakọtanụ izu, ma ọ ga-ala n'iyi; kwue okwu, ma ọ gaghi-eguzo: n'ihi na Chineke nọyere ayi. N'ihi na otú a ka Jehova gwaram site n'aka-Ya di ike n'arum, Ọ dọ-kwa-ram aka na nti ka m'ghara ije ije n'uzọ ndi nka, si: Unu akpọla izu-ikpé nile nke ndi nka nākpọ izu-okè, unu atụ-kwa-la egwu ihe ha nātu egwu; na-atụ egwu. Ma Jehova nke usu nile nke ndi-agha, Ya ka unu gāsọpuru dika nsọ. Ka ọ bụrụ egwu gị, ka ọ bụrụkwa egwu gị. Ọ ga-aghọkwa ụlọ abụọ nke Izrel ebe nsọ na nkume ịsụ ngọngọ na nkume ịsụ ngọngọ, ọ ga-aghọkwara ndị bi na Jeruselem ọnyà na ọnyà. Ọtụtụ ndị ga-asụkwa ngọngọ na ya. Ha gāda, tijie; a ga-ama ha n’ọnyà, jidekwa ha.” Kechie ihe-àmà; mechie nkuzi n'etiti ndi nēso uzọm. M'gēchere Jehova, Onye nēzonari ulo Jekob iru-Ya, M'gātukwasi kwa Ya. Lee, mụ na ụmụ ndị Jehova nyeworo m bụ ihe ịrịba ama na ihe ịrịba ama n’Izrel site n’aka Jehova nke ụsụụ ndị agha, Onye bi n’Ugwu Zayọn. Ma mb͕e ha nāsi unu, Biko, jua ase n'aka ndi-ọb͕ọ na ndi-orù ndi nātamu nātamu: ọ̀ bughi ndi ọ bula nāju Chineke-ha ase Hà kwesịrị ịjụ ndị nwụrụ anwụ ase n'ihi ndị dị ndụ Nye ozizi na ịgba-ama Ọ bụrụ na ha agaghị ekwu dị ka okwu a si dị, ọ bụ n'ihi na ha enweghị chi. Ha gāgabiga n'ala ahu, n'oké nkpà na agu; Ma mb͕e agu nāgu ha, iwe gādi ha, ha gēkwu kwa okwu nlelì megide eze-ha na Chineke-ha, che iru-ha elu. Ha ga-elekwa anya n’ụwa, ma, lee A ga-atụbakwa ha n’oké ọchịchịrị. Aịzaya 8:1-22 . Taa ndị mmegbu ọjọọ na-eji ndị ọrụ snowplow obodo na-agbalị imenye m egwu site na-adọba ụgbọala n'okporo ụzọ 2-3 n'otu oge, na-egbochi okporo ụzọ, maka ihe karịrị 20 nkeji n'otu oge; mb͕e ndi nēmebi iwu nāgabiga n'ìgwè. Naanị ha hapụrụ mgbe nwa m nwoke sere foto na m tinyere na Facebook. Mgbe ha lawara, ha etinyeghị ihe ubi ha n’okporo ụzọ ma ọ bụ nnu ya. Otu awa tupu m alọghachi n'ụlọ elu; Setan emewo ka amara ọnụnọ ya site n'isi ya, ọnụnọ ya n'omume nwa m nwoke, na omume ya. Ọ baara Setan mba, kpekuokwa Chineke ekpere. Obere oge ka Chineke na Onyenwe anyị na Onye Nzọpụta anyị bụ́ Jizọs Kraịst sachara ya. Ka e mesịrị, mgbe m pụrụ n'èzí, ha gbagoro n'otu okporo ámá ahụ ọzọ, dọba ụgbọala n'etiti, mechie ya ọzọ. Ya mere ọzọ, m wee foto, wee pụọ n'ihu shọvel, na-egosi ha na m na-atụ egwu ọ dịghị onye. Mgbe nkeji 5 gasịrị, ha bịara site na ịnya ụgbọ ala n'akụkụ ụzọ na-ezighi ezi na-abịa n'ime 3-4 nke kụrụ m ihe. Nke a bụ mgbalị ha na-emenye m egwu n'aha ndị mmegbu, na ịkpọ ha na mgbasa ozi ọha na eze maka imefusị ego ndị na-atụ ụtụ isi. M'we me ka ha me ya ọzọ: n'ihi na Mu onwem bu ihe-efu n'iwu nke Chineke n'ebe m'nọ: ha emewo ka egwu onye-iro-ha duhie ha, ma ub͕u a ka ha nātu egwu na ha gātufu ihe nile ha nwere. ewerewo kwa ya n'aka-ha ub͕u a, ọ bu ezie na ha apughi ihu ya, ma-ọbu ima-nma: Chineke emewo ka ha chiri nti, ka ha kpuo ìsì n'ezi-okwu-Ya n'ihi ihe nile nke ha meworo, na nēme kwa umu-Ya; Ndakpum, ma etijiwo gi, i dawo, okwu-gi nile adawo na nti nti: emeriwo gi nke-uku ub͕u a, ọlu ajọ omume-gi emewo ka i ba n'ikpe-ọmuma; Agēme kwa ka umu Chineke kwuputa n'aka-ha n'ihe nile i meworo ha, agēnye kwa gi nye n'ala nke nhụjuanya na-enweghị ụzọ mgbapụ Tụgharịa ugbu a, ma ọ bụ ruo mgbe ebighị ebi na-ata ahụhụ iwe ọkụ ebighị ebi nke Chineke Cheta; Chineke, Jizọs Kraịst Onyenwe anyị na Onye Nzọpụta anyị, Mmụọ Nsọ, ndị mmụọ ozi, na m hụrụ unu niile n'anya na-enweghị ajụjụ ma ọ bụ ndoputa Udo, ihunanya, ngozi, amara, obi ebere, nghọta, obi ebere, obi oma, ndidi, amamihe, nchekwa, ndu, otuto, na nzizi dinyere gi na-edu gi mgbe nile",Normal
1348151373896205,St. Nnamdi Kanu Di Aso Nyebe Anyi Sit At Home Ndi Biafra Nile Nyebe Anyi Holidays,Normal
1549123606600590,"A túgharia úwa a, onye nó n'elu ga anó n'ala.... Ma chetakwa n'abanyeghi na mmadú apúghi itúghari úwa a, úwa a púrú ime kwa ntúghari n'onwe ya. Ya mere, emegbukwala ndi di nta. CDC",Normal
874240665718517,"ICHE OJ NZU (Agba nke abuo) Na omenaala Igbo, e buputara onye ndi obia oji, a na-eme ka onye ndi obia e buputara ya mara na oji ahu bu maka ya ha site na I si ya ha: NDI NKE ANYI OJI ABIALA , Maobu NDI NKE ANYI NKE A WUKWANU OJI , maobu NDI NKE ANYI LEKWANU OJI Maobu EMEENU M OJI . Onye nwe ulo gosichaa ndi biara na nke ya oji, ndi ahu o suora oji ga-eme ka onye obula no ebe ahu mata na onye a biara na nke ya ewetarala ha oji. Ya wuru na nke mmadu ka e weputara oji ahu, o bukwa nwoke ahu a biara na be ya bukwa onye onye buputara oji ahu ga-abukwa onye a ga-ebunye oji ahu ka o waa maka na ndi Igbo na-asi na OJI EZE DI EZE N'AKA. A na-eme nka ka enwe ike kwanyere onye a no na nke ya ugwu. Mana ya wuru n'ogbako ka e buputara oji, o bu okenye tochara umunwoke niile no n'ogbako ahu ga-awa oji. E kwuru m unyahu na nwanyi anaghi awa oji. Kama o buru na o bu soso umunwanyi no e buputere ha oji,ha ga-acho nwoke no nso ka o waara ha oji. O burukwanu na onweghi nwoke no nso, nwokpu no n'etiti ha a waara ha oji. O burukwanu na onweghi nwokpu no ebe ahu na-etiti ha,a ga-ebunye ya okenye tochara ha no n'etiti ha oji ahu ka o waa ya. Mana obodo ufodu di n'Anioma di ka Uburuukwu, Asaba, Iseleukwu na ndi ozo, nwanyi na-awa oji ebe ahu. Mana nwanyi na-awa oji n'ime obodo ndi ahu bu nwanyi chirila echichi nke a na-akpo echichi OMU. Nke ahu bu di ka omenaala ha siri wee di. Marakwa na: Nwoke obula n'echighi echichi agaghi awa oji n'ebe nwanyi chiri echichi OMU no. O bu nwanyi chiri echichi OMU ga-awakpo nwoke na-echighi echichi oji. Nwanyi chiri echichi agaghi awakpokwa nwoke chiri echichi oji. O buru na ha abuo noro na ogbako ebe e buputara oji, o bu nwoke chiri echichi ga-awa oji. Echichi OMU bu echichi kacha echichi umunwanyi na-echi na mpaghara Anioma. O dikwa nkpa ka m mee ka unu mara na n'etiti umunwanyi, nwanyi kacha wee buru okenye anaghi awakpo nwanyi chiri echichi oji. N'otu aka ahu, nwanyi chiri echichi omu agaghi awa oji n'ebe nwoke chiri echichi no. Nke bu eziokwu bu na omenaala di n'ebe OJI no hirinne. Matakwanu na mmadu anaghi awa oji na nke ndi ogo ya maka na anyi kwenyere na ogo bu chi onye. Ihe nwere ike ime ka o waa oji ebe ahu bu ma ha nye ya ikike ka o waa oji. N'ala Igbo , mmadu anaghi awa oji n'ebe nnayaochie no. Ya mee nke a, o daala omenaala nke ga-eme ka o nata ntaramahuhu ga-eso ya di ka iri ya iwu maobu ida nha. Ihe mere ndi Igbo ji eme Omenaala niile a n'ebe OJI no wu iji na-egosiputa UGWU , NSOPURU NA NGHOTA n'etiti onwe ha. O wughi na ndi Igbo taa oji n'otu na o ga-awa n'afa , kama ha ji usoro omenaala niile a na-echetara onwe ha Ugwu na nsopuru ha kwesiri inwe n'etiti onwe ha ma jikwa ya akuziri umuaka ha uzo kwesiri iji na-ebi ndu na otu kwesiri iji were na-asopuru ndi toro ha. Ha ji kwa ya akuziri onwe ha na umuaka ha anya iru ala, ileru anya ala , amamihe, ihunanya, idoru ahu ala na mmekorita ndi ozo puru iche n'etiti ha. Kemesia Udo",Normal
1031621602629784,"Tuonụ Tinubu Omeziri Igbo Mbụ E chiela Tinubu, Shettima, Akpabio, Abbas echichi n'Abia Steeti Ndị eze ọdịnala Abia steeti echiela Onyeisiala Bola Ahmed Tinubu echichi Omeziri Igbo 1 n'emume e mere na Bende dị n'Okpuru Ọchịchị Bende n'ụbọchị Fraide. E chikwara Onyeisi Ulọomeiwu Ugwu Naijiria bụ Godswill Akpabio, Dike Di na Mba, ebe e chiri ogbo ya nke Ụlọnnochiteanya bụ Tajudeen Abbas Okwuruoha",Normal
4525722361038847,"Abure anaghị arụrụ APC ọrụ - LP Tinubu, Obasanjo na Buhari etoola Gowon, dịka ọ gbara afọ iri itoolu. Ụgwọ opekata mpe: Otu jikọrọ ndi ọrụ adọọla ọtụtụ steeti aka na ntị. Fubara akwadoola ka akwụwa ndi ọrụ na Steeti Rivers ₦85,000 dịka ụgwọ opekata mpe. Ndi ala anyị karịrị nde mmadụ asatọ na abụọ, nọ na ihe ize ndụ nke oke agụrụ. Maka akụkọ ndị a na ndị ọzọ, sonyere anyị na ihe omume IHE NDI GBARA N'AKWỤKWỌ AKỤKỌ ala anyị, na ụtụtụ a, ngwa ngwa ọ kụrụ elekere asatọ. Mee ntụnye gị ebe a, mgbe oge ruru, anyị ga-agụpụta ya. . . Dab nwaanyị ọma bụ aha m",Normal
1992945198763814,"Lekwa nwafọ Igbo ga-anọchite anya Naịjirịa n'emume elelewe ejeghị ọrụ mba ụwa. Ọzọ ga-akpọtụ taa bụ ụka malite n'elekere mbụ nke ehihie rụọ elekere anọ bụ emume elelewe ejeghị ọrụ nke mbaụwa akpọrọ Miss Universe na Bekee. A ga-eme ya bụ emume taa na mba Isreal bụ ebe mba iri itoolu (90) na-asọ ya bụ mpi. Naịjiria, Kamerun, Gana na Saụt Afrịka ga-eso gosi nwaanyị kacha mma be ha taa. Nke kacha ụtọ bụ na nwafọ Igbo bụ Maristella Okpala gbara afọ 28 ga-anọchịta anya Naịjirịa na ya bụ asọmpị elelewa ejeghị ọrụ. Maristella gara akwụkwọ n'Imo State University ma natakwa ọzụzụ ka onye nlekọta anya n'ime ụgbọelụ Bekee kpọrọ 'flight attendant na Emirate Airline. Maristella sị na nna ya ekweteghị na isi ruru onye na apụta maka ụdịrị asọmpịa ala. ọ sị a chọrọ igosi nna m na enwere m ike ịbụ elelewa ejeghị ọrụ ma bụrụ onyeisi ruru ala . Ọ sị na ihe gbasara ụmụaka na ndị dị ime na-amasị ya. Ị nwere ike ikiri ya bụ emume na Telemundo nakwa Fox malite n'elekere mbụ nke ehihie taa bụ 12-12-2021. Nke a bụ nke agba iri asaa (70) emegoro ya bụ emume n'ụwa. INSTAGRAM MARISELLE",Normal
832616146309133,"Akụkọ Agbala Bịa Tinye Ọnụ N'isiokwu Ọbụla Masịrị Gi 3RD JUNE, 2027. MONDAY DAY AHIA ORIE Ochichi etiti ekwuputala abali 6 June na 9 June 2025 dika ubochi ezumike. Anyi ga achupu Onyeisiala Tinubu nafo 2027 - Atiku, Amaechi, na El-Rufai n'ekwu. Atuola Umu afo Nigeria ato nkporo afo iri na ise na mba India nihi igwu chandum. Peter Obi emela njem nleta gaa Steeti Niger maka ndi ide nmiri riri ndi nke ha ma nye ha onyinye nde Naira iri abou(). Oburu na agwaram agwa tupu tinye onodu odurukwuo na Steeti Rivers agwaram ekwe- Wike kwuru. Listen Live on ------------ Biko sonyere anyi. :",Normal
4329609734020274,Umu Biafra. Obiara igbu Anyi ga egbu onwe ha.... ise ise iseeee,Normal
1315091817397987,"RUGA Ama m maka NUGA Egwuregwu NUGA E mere ya na Nsụka Na Mahadum Naịjirịa Nsụka Amaghị m na e nwere RUGA RUGA ọ bụ NUGA Ka NUGA ọ bụ RUGA Égbé na égbè, Ihe dị iche dị Ihe dị iche adịgo NUGA bụ egwuregwu mahadum RUGA bụ ndị ọchị ehi RUGA bụ maka ehi NUGA bụ maka mmadụ N'obodo a, Ehi karịrị mmadụ; Agụụ na-egbu mmadụ, Ehi na-eriju afọ Ehi bụ eze Mmadụ bụ ohu N'ụlọ omebeiwu, A na-akpa maka ehi, A naghị akpa maka mmadụ Ndụ ehi karịrị ndụ mmadụ Leenụ ndị na-achị anyị Ndị a sịrị na ha na-achị anyị, Gbahapụrụ anyị chịwa ehi Onye gụchaa mahadum, Ọ gbara aka na-anwụ n'agụụ A naghị arụ ụlọọrụ Ndị kara nká ekweghị ala ezumike nká Mana ihe a na-akpa bụ maka ehi Ọdachi juru ebe niile Boko Haram na-akwa mgbọ Ụnwụ juru ebe niile Ọdachi juru ebe niile Mana a hapụrụ ya chịwa ehi Naịjirịa, Ị bụdị mmadụ ka ị bụ anụmanụ Naịjirịa, Ị bụdị obodo mmadụ ka ọ bụ nke anụmanụ Naịjirịa, Gịnị mere i ji hapụ nkwa kwawa nkwa n'afọ Naịjirịa, Gịnị mere i ji hapụ isi sụjiwe olu Naịjirịa, Gịnị mere i ji bụrụ omekịtọrọ Naịjirịa, Gịnị mere ibe gị ji aga ihu, ịla azụ aka gị mma Naịjirịa, Gịnị mere i ji bụrụ agada gbachiri ụzọ Ịga n'ihu ekweghị, ịla azụ ekweghị Ị mịrị mmanụ na be anyị, Ụlọmpịpụta mmanụ dị n'Ugwu Awụsa I buru mmanụ anyị laa ugwu Awụsa; Ehi dị n'Ugwu Awụsa, Ụnụ nwe ehi, mana ala anyị dị mma ịzụ ehi Ego ole ka ị ga-akwụ anyị Ego ole ka i ji azụ ala Na Kano, na Kaduna, na Zamfara I nyere anyị ala n'efu Anyị zụrụ ya azụ, Ị gaghị azụtali ala ebe a, Naịjirịa agbatara gị ọsọ enyemaka Maka na ị bụ Naịjirịa Sị nye gị ya n'efu Ị chọrọ ịrụ kọmpeni Naanị kọmpeni i nwere bụ ehi Anyị achọghị Mpụ na arụ bụ asambodo ụnụ Naịjirịa pịtọrọ apịtọ, Naịjirịa nyụtọrọ anyụtọ; Mpịtọ n'elu mpịtọ; Nnyụtọ n'elu nnyụtọ RUGA rụjaa gị imeju RUGA rụpịa gị anya RUGA rụkaa gị Obodo abụrụla igwe, A na-agba ọsọ ahapụ otule © Maazị Ogbonnaya",Normal
1696143574857205,"Ego Biafra N’ụbọchị taa n’afọ 1968 ka Ojukwu wepụtara Biafran Pounds na Owere, Imo Steeti. Ọ bụ ego a ka ndị Biafra ji wee na-azụ ahịa ruo n'afọ 1970 agha biri. Daalụ nụ",Normal
1706355573839769,"Greatings umunnem Eke omanu Dalu nu Chukwu na ndi Ala nonyere nu na eke,orie,afo na nkwo",Normal
1409721314286763,Etua ka Oldcastle si sie Chelsea ka taliya Ndi Ugwu Awusa today... Oldcastle 4 - 1 Chelsea Dry Gin FC,Normal
1522470752584482,"Mkpa mkpa akpaala na ala anyi bu naijiria na mgbede unyiahu bu Tuesday abali iri abuo nke onwa octoba n'afor puku abuo na iri abuo, ebe ndi agha naijiria ji ngwa ogu gbagbuo ihe kariri mmadu iri ise, ndi nke n'eme ngaghari iwe nke na lekki nke steeti Lagos. Nkea Kam hutara dika obi ita mmiri nyere ndi no n'ogwe ochichi naijiria. Aru mere",Normal
1323475346428343,"Nnamdi Kanu Ohemadike 1 of land, Onyeoma oge diri na mma nwannemoooo",Normal
1646214043302482,"Ndị ndu Afrịka na-aga ụlọọgwụ ala Bekee. Ọ bụrụ na e mepụtara ọgwụ mgbochi n'Afrịka, ndị ndu Afrịka ga-ahapụ ya gawa Alabekee ịga gba ọgwụ mgbochi.",Normal
1623666005395828,Ijele bụ otu n'ime nnukwu mmanwu n'ala Igbo.. Nke a bụ ijele ndị Enuagu dị na Enugwu-ukwu.. Omenala Igbo Amaka.. Enugwu-ukwu Amaka,Normal
1300605675557609,E kwuru na Onyeisiala Tinubu ga-enwe nzukọ kansul ndị uweojii n'oge na-adịghị anya iji tụlee nhọpụta Disu dịka onyeisi ndị uweojii. Gụọ ya n'uju ebe .. ...more,Normal
