id,text,label,batch
1539445244286240,Rukayat olosho ti lu omo landlord,Abusive,B2
1726912572064561,Irori kukuru ni mio robi siyan won ole robi simi Oje maje kan pao,Normal,B2
1113624173856355,"Let s cool down the tension
Ayinla Omowura Eegunmagaji Oosa harassed WOMEN
Transcript by Engr Akinlawon Akintunde
igi da ẹyẹ fo obinrin Adojukọọkọ roṣọ wọn kii gbọ ohun t ọkọ ba nwi
Drumbets Anigilaje iṣiralaga Obinrin tio gbọtọkọ iṣiralaga
Agidi o ṣe lo ile ọkọ iwa irẹlẹ lo nyọ ọkọ ninu o
Igi da ẹyẹ fo obinrin Adojukọọkọ roṣọ wọn kii gbọ hun t ọkọ ba nwi
Jẹjẹrẹ iyawo mia gbọ kii ba ọkọ damọran nile renti pe ko lọ kọle
Igi da ẹyẹ fo obinrin Adojukọọkọ roṣọ wọn kii gbọ hun t ọkọ ba nwi
O nlo leesi oge tide kosi lọwọ rẹ pọnkilabiya lo ti nro ri o
Igi da ẹyẹ fo obinrin Adojukọọkọ roṣọ wọn kii gbọ hun t ọkọ ba nwi
Akọigbọn lo nyọwọ lẹnu o 2ce
Gbogbo agbo ile lọta alakọri o
Igi da ẹyẹ fo obinrin Adojukọọkọ roṣọ wọn kii gbọ hun t ọkọ ba nwi
B ọn ni ko sebẹ a fariga nigba ti ko mọọ se o ẹnu eebu o ti fọwọnlori
Igi da ẹyẹ fo obinrin Adojukọọkọ roṣọ wọn kii gbọ hun t ọkọ ba nwi
O gbagbe iṣẹ ti wọn ṣe f oun agidi oṣi lo tun ngbe ka
Igi da ẹyẹ fo obinrin Adojukọọkọ roṣọ wọn kii gbọ ohun t ọkọ ba nwi
O rẹ ni gba ẹ sin o n fun ẹ ni kọliba
Ẹ wo onigbese Ko le sọ tọrọ di sisi iyawo ọmọ aṣa Ẹni to tọ ẹ lo nsọ fun mi pe ẹlẹya rẹ di ile ọkọ o nyọsilẹ fun ẹ lojojumọ
Ma sọmi d oloṣi jẹ nroju gbọ tẹbi
Jẹ nroju gbọ t orogun ẹ o
Jẹ nroju gbọ tile
Jẹ nroju gbọ t orogun ẹ o Ọbẹ to gba jina lẹ nwa kiri Ọmọ ẹkotileta obinrin Ẹ wa wo iyawo ọkẹran ọtapẹtẹsi fowo ra ọdan
Drumbets Oloriburuku oloṣi ọmọ akotileta oloṣi
Ọjọ ma nlọ ko duro de ẹnikan rara
Ọkọ rẹ o daran iwọ na lọ jaramọṣẹ iyawo kẹmuyẹ
O nwun mi ki o fun ọkọ ni isinmi 2ce
Wọn bi ṣori mọ ẹja na Ẹlẹya pamọ si ẹ lagbari
B ọn kọ ẹ b oo gbọ o iwa ibajẹ pọju o
Ẹlẹya rẹ kariile 2ce
Lojojumọ ni kini ẹ njẹun 2ce
Abi wọn p oriṣa mọ alakọri ẹ lara 2ce
Ẹni yẹ ko ṣọrẹ ẹ oun lo mia bu o nigba toju ẹ ba gan
Drumbeats Kẹnimamani oloṣi Ọmọ abinuẹni oloṣi
Emi Ayinla olohun aro ọkọ Afusa Kaka ko rẹmi ma mu rẹ r odo ma fi ṣọmọẹja loore Ijo nbẹ ninu arọ ẹsẹ ni o jẹ Ọkọ Abẹgbọ ọlọrọ Ọkọ Amọṣa ade Ọlayinka
Eegunmọgaji Ooṣa and group below in 1971",Normal,B2
1334258015340004,Ole oni oruko meji Ole ni ole nje Ara is a thi f that s on period,Normal,B2
1942586253138240,Iwe Mimo fi k owa Oni ko t omo re k ole fun e nisinmi B eniyan ba b imo tio to Ika lo nse,Normal,B2
974623378538441,"ASEJE OWO SMALL BUT MIGHTY
CALL
WHATAPP
ASEJE OWO LATI GBO BUKATA BI 50 000 SOKE TABI A FE SAN WON KAN TABI OWO OMO SCHOOL
ASIRI JU ASIRI LO ISE YI KERE SUGBON ISE NLA NI MO JE LARIN 24 HOURS O SISE GIDI GAN NI SUGBON OGUN MAHUN SISE LARA JU ARA LO ENITI NWE ATUDE ASINA IMULE DEDE A LE FI WE ENITI KO LO ISE KAINKAIN LARIN OSU META
O JURAWON LO
ISE NA RE
ATA IJOSI 7 9
EWE ABAMODA META
EYIN AGRIC META
SISE RE
AO LO GBOGBO AWON EWE YE PAPO AO FO EYIN YE SINU ABO KAN HOW DA AWON INKAN TI A LO YE SINU ABO YE AO FI IYO DIE SI AO PO PAPO AO RO SINU ORA LYNO AO GBE OMI KANA AO SE BI OLE
TI O BA JINA TAN AO BO ORA ARA RE DANU
O SE OPOLOPO ADUA SI
AO SO WIPE ABAMODA OOO 3X ABAMODA KI SO ABA TIRE DOLA KO TO SE E L O DABA IYE BAI KO TO PE OJO BAI AO JE AO MU HOT LE LORI
ISE YI KERE LOJU SUGBON ISE NLA NI
FUN ORISIRISI AWON ISE AWON ASIRI TO DAJU
ASIRI BI
OLUGBOHUN APASE WA
OSHOLE OWO NLA
BIBO ASIRI OWO
ASOPO IFERAN
ASEJE OLA
OGUN IFERAN TODAJU
EYONU ASINA
OSE CONNCETON
AWURE
PERFUME ITAJA
MANPOWER
ETC
CALL
WHATAPP",Normal,B2
2141911533408048,"E BO O WITI WITI
A kuu aroda ojo yii o l agbara Olorun ko ni i s owo odi si wa l ara Iwe iroyin YORUBA TOOTO ose yii ti jade s ori igba kaakiri Naijiria o Awon alagbara wo lo sepade n iluu Mecca l ori Tinubu ati Akpabio Iru ipade wo ni won se n ibe Kin ni Akpabio so l ori re Bawo n isele t Obasanjo fi yeye awon Oba n Iseyin se sele gan an Ki l awon agba Yoruba so Se loooto ni Obasanjo be Tinubu n ibi ayeye ojoobi Alake ile Egba Ki l Obasanjo so l ori re
Kin n idi ti Akeredolu fi n sejoba ipinle Ondo n Ibadan Bawo n ilera re bayii Ki l asiri iku to pa Mohbad olorin takasufee Bawo l ori se ko Gomina Adeleke yo ninu ijamba eronpileeni Awon alagbara wo lo ni won fee pa oun Fidio ibalopo Pasito ijo Foursquare wo lo lu s ita Ki l awon Oso ati Aje ni yoo sele si Atiku ati Peter Obi Bawo l awon Olopaa se gbe Baruwa Aare egbe onimoto NURTW l asiko ipade pelu MC Oluomo ati Alaaji Agbede
E ra iwe iroyin YORUBA TOOTO lati pade ekunrere awon iroyin yii at awon mi in pelu awon abala akonilogbon Igba naira pere ni YORUBA TOOTO Agbenuso omo kaaaro oojiire",Normal,B2
2077548289852480,"Oloriburuku lo ku ninu esin buruku yii Awon Musulumi se epe fun Jews ati Kristeni 17 times a day and they will say Aamin
Oloriburuku ni kini buruku ti won pe ni allah Muhammad ati Jubril yii",Hate,B2
1304281668561960,Eyin ara Abuja etun le e Ṣọlape Ile Ogba Ole Idumọta Ọna Ogba a Ọkan Sọlape oni baalẹ seh Ọla mọọka ọla mọdina ọla jesus christ,Normal,B2
1500854084615522,"MA PA ARA RE TORI IFE
Olohun o fe iku re
Tori ifekife
ife buruku ti ma n pani
Ife etan ti n demi eni legbodo
Sora fun ma gbemi ara re
Dandan ko ni ko fe eni to wun e
Eni to wun Oluwa lo se agba
Eni ba tori ele ku
Eeyan to ba gbemi ara re tori okunrin
Egberun ele a koja sinto loso to lori sare re
Ma se gbemi le eeyan
Ma fi inu tan enikan
Oluwa lo ni ife ayeraye lodo
Oluwa na lo le fi fun ni
Ogbon o ran agidi o ran
Ki a dete jube lo koo ni yoo ja si nigbeyin
Wayi ore wa
Ti eda ba ka eni tie je o lo
Oba oke yoo te eni ateeka fun o
Ma gbemi ara re gbona tori enikan
Tori ijakule loni oore ni lola
Teni begi loju igi aruwe
Teni dale loju ile a mu odale
Ile a mo fun eni pa ile mo
Ile a gbe eni pe imule
Ma banuje bi enikan ba da o
Ife re o si lodo re ni
Ogbon ologbon la fi n se ogbon
Iku ti n pa ojugba eni owe lo n pa
Bi iku ife ba n pa won leworo leworo
Ti amodi ife n gbe won de logun logun
Ti ife n ya won ni were logbon logbon
Ogbon ibe ni ko mulo
Wipe bi a ba n ba ni se ki a ma fi aye ija sile
Eni ba ma lo ko lo aye o pare
Bi ogun soja ba lo
Ogbon soja ni yoo dipo re
Bi oko kan o re ejirin
Egbegberun re a lo
Odomode yii ma gba etan
Omoge yii ma ta ara re lopo
Buroda yii ma fi owo ra ife
Eyin odo e ma lo ife tori tori
E ma ti ara yin mo okunrin lorun
E ma be ebe fun ife rara
Tori eni ba ta ara re lopo
Ko le ri ara re lowon
Ma fi idi se ma seyun fun okonrin
Tori ohun ti won ba so e da
Ohun ni won yoo fi bu o bo dola
Eyi si le ja okun emi",Normal,B2
835509909394459,Ti Yoruba ba fe ki igbesi aye eda odaru leyin ti won ba se ogun si ti koba sise won a pa iro banta banta mo ki ole gbe ara e sepe,Normal,B2
27755968167342726,"IMORAN FUN EYIN IYAWO ILE
Awon oro imoran yi koyo obinrin kankan sile yala ile oko lowa Abi o sese n gbero lati wo ile oko Boya iwo ti e n se igbeyawo loni Abi single mother ni iwo Gbiyanju lati ka awon oro imoran yi dada
Bi oba wa ni ile oko mani lokan pe oko nikan lolo fe Ofe awon ebi oko Ose pataki fun e lati fe awon ebi oko kosi fe awon obi oko re Iwo obinrin toba ti e fe omo abe iya ni oko toba ko awon obi oko re mora ole ri idunnu oko re lailai Awon okunrin toje awon omo abe iya ni awon okunrin tojepe won o leda inu ile ara won to Bi oro kan ba sele larin awon ati iyawo won Bi won o bati lo rojo fun obi won awon o leda inu ro fun ra won lati mo ohun toye kan se Iru awon okunrin be la n peni omo abe iya Iwo obinrin toba fe iru won loko gbodo ko awon ebi won mora dada
Bi oba ni oore kan tabi anfani kan lowo ri oko re gege bi eni akoko tole se oore tabi anfani na fun tori ohun toba se fun oko re Awon omo re maje anfani nibe Mari oko re bi eni tole ran lowo niwon igba ti oun na bati je okunrin dada si e
Magbe gbogbo emi re tabi aye re le okunrin lowo tori eniyan niwa Osi sese ki eniyan wuwa eniyan Mi o sope koma fi inu han oko re o Sugbon ripe oun fi ese eyin tile tori igba ti idagiri bama de lati odo okunrin koni le fi e pupo
Mani lokan pe oko re o lefe iyawo le e Obinrin toba n gbe iru ero be sokan oti pa ara re lapa sara Ema simi gbo o mi o sope gbogbo okunrin nama feju iyawo kan lo o Sugbon mokan n gba eyin obinrin ni imoran pe kema ma gbe okan le iru nkan be Koda bi oko re gan se adehun fun e pe iwo nikan ni oun mafe di ojo ogbo Magbe okan le iru adehun be tori osese ko pada fe ode sese koma fe Sugbon ma trust okunrin de level yen Koma ba ba e lojiji nigba toba fe
Gbogbo iwa dada toba n wu si oko re gbogbo rere toba n se fun oko re Mase fun oko re nitori koma bafe iyawo miran le e Tori bo ge ori ara re sile fun okunrin lati fite lorun Bi okunrin bama fe iyawo miran iyen o disturb okunrin pe koma fe Sugbon ri daju pe oun se dada si oko re oun wuwa dada si oko re nitori ti awon omo re Tori iya ama ra alubarika fun awon omo re lati ara oko re latari iwa toba n wu si oko Koda ki iwa oko re mada si e rara Iwo mase dada ti e si Oko re to n wuwa buruku si e na oma pada jiya re oun se pamo ni
Maje obinrin ti o ma maltreat oko re boya toripe oti mope oko re o kuku lefe iyawo miran fun idi kan tabi ikeji tori iyen lose wa n maltreat re lo n se bose wu e pelu re Asiko toba wu e niwa dana fun Asiko toba wu e niwa gba laye ko ba e sun tori oti mope ko kuku lefe iyawo le e kosi leni orebinrin nita Boya tori ohun togbe dani abi tori iru eda toje Iwo obinrin toba n sebe fun ra lara re lo n fi owo ara re ko egun buruku sile fun awon omo re Iwe mimo sini A o be ese obi wo lara awon omo Iwa toba wu si oko re yala iwa dada ni o Abi idakeji awon omo re ma kesan re
Mama fi oko re se akawe oko elomi Oko iya lagbaja niyen kole mara nkan wale bo fun iyawo re 5k ni oko iya tamodo ma n fun iyawo re fun owo obe Nje bi oko awon yen se n ri owo ni oko ti e se n ri owo Bi oba tile nfi oko awon kan se akawe oko ti e o pada da igbeyawo ara re ru tori diedie ni ife oko re ama dinku lokan re lomo daju pe kosi igbeyawo to petan Aso lo n bo opo nkan mora Eni tiwo sope oun ra nkan fun iyawo re yen oma ni ibikan toku si to nje edun okan fun iyawo ti e na Bi okunrin miran ra bra lasan fun iyawo re yo pada fi soro si Iwo de n ri pe oko re n ra nkan fun
Mo iyi ohun ti oko re ba nse ninu ile Jeki bukata ti oko re n gbe ninu ile jo e loju Mari oko re niri eni ti o se nkankan Iwonba toba n tiraka se mo fun Bi apeere Okunrin tojepe ni income to n wole fun Esi ni bukata bi nile Otun wa n duro le oko re lorun pe kose to Bi eni pe ofe pa okunrin yen danu laipe ojo ni Abi ofe ran pe kolo se oun ti o fese Bi obinrin miran ba n lali oko re ninu ile bai latari pe o bere nkan oko o ri nkan na se ama soro si oko re bi eni pe omo bibi inu re lo n soro si ni Omugo obinrin loma n wu iru iwa be alaimore sini iru won pelu Awon obinrin kan wa tan n da omo meji meta merin bo lairi okunrin kankan se fun won Baba awon omo na siwa laye koti ku Iwo tun wa n ri okunrin kan se ohun to lagbara fun e Omo iyi re Alaimore obinrin ni e
Otan lenu oku nikun ki eleyi maje oro imoran fun eyin obinrin Ile eni kokan wa koni daru o Amin
BI OBA JE OKUNRIN TOYA OLE NIBI IBALOPO TI O LE PERFORM DADA SE ITOJU ARA RE EDUN OKAN NI NKAN YI MA N JE FUN AWON OBINRIN TORI KI DUN MO WON NINU RARA OSI LEMU OBINRIN NA ESE SITA BI OBA WA FESE ITOJU ARA RE KAN SI MI ELE BAMI SORO NI FACEBOOK TABI KE PEMI SORI NUMBER YI
TABI KE BAMI SORO NI WHATSAPP",Normal,B2
4385573468379407,"ÌJỌ ÀPỌ́SÍTÉLÌ KRISTI
Naijiria àti Oke Okun
OMI IYE NAA January December 2024
Òjọ
ỌJỌBỌ Thursday MAY 30 2024
ÀKÒRÍ
NIGBA TI O BÁ PA ÒFIN LÁRÀ II
AKỌSORI
Awọn ọmọ alade ãrin rẹ̀ dabi kõkò ti nṣọdẹ lati tàjẹ silẹ lati pa ọkàn run lati jère aiṣõtọ Esekiẹli 22 27
KA
Esekiẹli 22 23 31
23 Ọ̀rọ Oluwa si tọ̀ mi wá wipe
24 Ọmọ enia sọ fun u Iwọ ni ilẹ ti a kò gbá mọ́ ti a kò si rọ̀jo si i lori lọjọ ibinu
25 Ìditẹ awọn wolĩ rẹ̀ wà lãrin rẹ̀ bi kiniun ti nke ramuramu ti nṣọdẹ nwọn ti jẹ ọkàn run nwọn ti kó ohun iṣura ati ohun iyebiye nwọn ti sọ ọ̀pọlọpọ di opó fun u lãrin rẹ̀
26 Awọn alufa rẹ̀ ti rú ofin mi nwọn si fi sọ ohun mimọ́ mi di àilọwọ nwọn kò fi ìyatọ sãrin ohun mimọ́ ati àilọwọ bẹ̃ni nwọn kò fi ìyatọ hàn lãrin ohun aimọ́ ati mimọ́ nwọn si ti fi oju wọn pamọ kuro li ọjọ isimi mi mo si di ẹmi àilọwọ lãrin wọn
27 Awọn ọmọ alade ãrin rẹ̀ dabi kõkò ti nṣọdẹ lati tàjẹ silẹ lati pa ọkàn run lati jère aiṣõtọ
28 Ati awọn wolĩ rẹ̀ ti fi ẹfun kùn wọn nwọn nri asan nwọn si nfọ afọ̀ṣẹ eke si wọn wipe Bayi li Oluwa Ọlọrun wi nigbati o ṣepe Oluwa kò sọ̀rọ
29 Awọn enia ilẹ na ti lo ìwa ininilara nwọn si ja olè nwọn si ti bi awọn talaka ati alaini ninu nitõtọ nwọn ti ni alejò lara lainidi
30 Emi si wá ẹnikan lãrin wọn ti ibá tun odi na mọ ti ibá duro ni ibiti o ya na niwaju mi fun ilẹ na ki emi má bà parun ṣugbọn emi kò ri ẹnikan
31 Nitorina ni mo ṣe dà ibinu mi si wọn lori mo ti fi iná ibinu mi run wọn mo si ti fi ọ̀na wọn gbẹsan lori ara wọn li Oluwa Ọlọrun wi
ITUPALẸ
Ofin a maa ṣe ohun pataki mẹrin ṣiṣe agbekalẹ awoṣe gbigbe eto ró yiyanju aáwọ ati didaabo bo ẹtọ ati ominira Awọn ti o ba fara mọ ofin lati ṣe awọn nnkan wọnyi a maa gbe igbe aye itẹlọrun Awọn yooku a maa ranṣẹ si wahala Igbiyanju yoowu lati yi ofin pada dabii ṣiṣe ipalara fun un didi agbara rẹ lọwọ lati ṣe awọn iṣẹ rẹ gan an ni pato Iṣẹ ofin akọkọ ni lati daabobo awọn eniyan Fifi oju rena rẹ a maa mu atubọtan ti ko dara wá Akiyesi ibẹ ni pe fifi oju rena ofin lati ọdọ awọn eniyan diẹ le di kari ile gẹgẹ bi a ṣe fihan ni sodomu ati Gomorra Gẹn 18 Awọn adari ati awọn ọmọlẹyin bakan naa a wa jẹbi ẹsun kan naa
Njẹ o mọ pe oni ni ọjọ Ọgbọn Atinuda ni orilẹ ede ati ọjọ Afikun Iwa Ibajẹ ni aye Njẹ o kiyesi iwa aitọ ti o n pọ si i pẹlu awọn iwa ọdaran laarin adari ijọ ati awọn ọmọ ijọ lonii Awọn ọdaran wa n tọka si awọn iranṣẹ Ọlọrun gẹgẹ bii baba isalẹ wọn ti wọn si n lo wọn lati daabobo awọn iṣẹ buburu wọn Njẹ a le fi owó ati aabo wa da ọ bi Fifi oju pa ofin rẹ fun ifẹ ara ẹni yoo yọrisi idajọ ofin Iye awọn adari ijọ ati awọn oṣiṣẹ ti wọn wa ni ọgba ẹwọn n pọ sii kii ṣe nitori pé wọn n sin Jesu bikoṣe gẹgẹ bi ọdaran 1 Pet 4 15 17
Awọn ti wọn gbagbọ pe wọn n ba ofin jẹ kan n ba ara wọn jẹ ni nigba ti wọn ba ṣubu si abẹ aṣẹ ofin O le gbiyanju lati salọ ṣugbọn o ko le e sa pamọ fun Ọlọrun Ẹni ti O fun wa ni ofin ti a gbe kalẹ fun alaafia rẹ O n pe ọ lati yipada kuro ninu ifiyajẹni iwa aimọ ati idibajẹ eyi ti o le sọ ọ di ero ẹwọn ni aye yii ati ni ọrun
Awọn koko Adura
1 Oluwa jẹ ki alaafia Rẹ pada sinu ọkan aarẹ mi bayii
2 Oluwa tọ awọn ọdọ wa lati tẹwọgba Ọrọ Rẹ ju ti ọ̀rọ̀ aye lọ
3 Gbadura fun Ẹka Ẹkọ Kristiẹni Alakoso ẹka naa ati awọn oṣiṣẹ ẹkọ naa bi Ẹmi Ọlọrun ti dari rẹ
Orin Ti A Dabaa CAC 452
ỌTALENIRINWO O DIN MẸJỌ
Kiyesi i igbọran san ju ẹbọ lọ
1 Sam 15 22
1 B Olorun Oba orun
Ti ma nsoro n igba ni
O tun ba wa soro be loni
Arakunrin oto ni
Ohun t O ba wi fun o
Ohun kan l aigbodo mase gboran
Sa gboran sa gboran
Eyi ni fe Re
Gbat O ba ranse si o
Ohun kan ni ki o se
Sa gboran sa gboran
2 Bi o ba je t Oluwa
O ni lati gbo tire
Ko s onu hinrere miran mo
Mase sa ase Re ti
Ma si se lo oro Re
Gbat Olugbala ba nsoro sa gbo
3 Bi o ba fe ni ipin
Ni lu daradara ni
Leyin aye wa buburu yi
Bi o ko tile m ona
Krist y o wipe tele Mi
Igbagbo yo si wipe sa gboran
Amin
Afikun Ibi Kika Fun Oni
Jobu 12 13 14",Normal,B2
1344223981108528,"OHUN TÍ MOMỌ̀ JẸ ÌTÀN ÀJÀNÍ ÀTI IWIN INÚ IGBÓ
APÁ KÍNNÍ
Ní ìrọ̀lẹ́ ọjọ́ kan tí mòn tayò pẹlú àwọn emẹ̀wà mi sàdédé ni morí ọmọbìnrin apọ́nbéporẹ́ kan tí òdàrà bí egbin Ẹwà ọmọbìnrin ti ànwí yìí òláfiwé Àrìmálelọ àwòpadàsẹ́yìn ní ọmọbinrin náà o pupa fòò bíi iná alẹ́
Ara mi kò lélẹ̀ mọ níbi tí mo jókòó sí tí mo yín tayò Mo dìde wúyà lẹ́sẹ̀kan láti lọ lè bàa ọmọbìnrin náà
Àjàní níbo lóun lọ Èyí ni ìbéèrè tí àwọn ọrẹ mi béèrè lọ́wọ́ mi tímo sí dáwọn lòhún pé moẹ́ yára tọ̀ ní Gbogbo wọn yanu Háhà Àjàní ọlọ́gbọ́n ẹ̀wè olókùn mári obìnrin
Èmi okuku kọbi ara sí gbogbo ohun tíwón sọ bí n tirí ọmọbìnrin yìí bá sọ̀rọ̀ ni ohun tí óbámi lásìkò yìí Sebí Ajá tí yóò sọnù koní gbọ́ fèrè Ọlọ́dẹ Báyìí ni mose sáré tete bi ehoro igbó láti lè ba ọmọbìnrin yìí
Oríbámisé kòì tíì rìn jìnà jù bí otíyẹlọ tímo sì dadúrò
Nlé ooo Arábìnrin arẹwà Orúkọ témi ni Àjàní Akéwì Ìṣe Akéwì ní moyàn láàyò nínú gbogbo ìlú yìí kòsí ẹnití kò mọ̀n mí Èmi amáfi ewì ki àwọn olówó bọ̀rọ̀kìní ọlọ́rọ̀ àti àwọn ènìyàn pàtàkì Bí okò bání bínú sími jọ̀wọ́ sé molè mọn orúkọ rẹ Mobi leeré
Ìwàlẹwà lorúkọ tí àwọn òbí sọmí àwọn èèyàn àsì maa pèmí ní ÌWÀ
Kété tí mo gbọ́ orúkọ yìí ni mo yára mú orin ewì sẹ́nu báyìí pé
ÌWÀLẸWÀ ooo
Kòsẹ́yẹ tí yóò sebí Ọ̀kín
Kòsí igi tí óse bíi ìrókò
Ìwàlẹwà ọmọ pupa tó dára bíi Egbin
Ọmọ tifi ojojúmọ́ wùnìyàn jọjọ
Ọmọ tódá tán an
Ìbàdí àrán Abeyín funfun bìí ẹ̀gbá òwú
Ojúgúnrégé ọmọbìnrin àtàtà tí ò sé sàdànù
Inú ìwàlẹwà dùn púpò ti òsì dúpẹ́ lọ́wọ́ mi Láífọ̀rọ̀gùn mo fọhùn jáde kókó pàtàkì tí mo fi tọ wa Nkó bèsù bẹ̀gbà láti sọfún pé moní ìfẹ rẹ gan an àtìgbà tí motirí ni ara mi otí lélẹ̀ mọn fún ìfẹ rẹ
Ìwàlẹwà kọ̀ òní òhun kò setán láti ní ọkọ ni àsìkò yìí àtipe èmi àti òhun kòle fẹ́ arawa
Ọ̀rọ̀ yìí bàmí nínú jẹ́ gan an dójú àmì Ní àsìkò yìí ní mo béèrè pé níbo ni ìlú rẹ gan an tí ósìdàmi lóhún pé kòsí ẹnikẹni ti ole mọn ibití òhun tiwá
Eléyìí tún jẹ́ ìyàlẹ́nu ọtọ fún mi
Lẹ́yìn ọ̀pọ̀lọpọ̀ àrọwa àti ẹ̀bẹ̀ Ìwà ṣetán láti mú mi lọ sí ìbi tí ngbé
Arìn rìn gbogbo ẹsẹ̀ ló fẹ̀ kán tí mo sì sọ fun pé gbogbo ìrìn yìí tí súmi àti pé nkó lọ sí ìbi kan kan mọn tí òsì dámi lohùn pé akì dé inú omi kí àtùn mọn kígbe òtútù mọn
Ekú ojú lọ́nà apá Kejì
Abdul Rahmon Alatise Àjàníakéwì",Normal,B2
981533701314651,"Won ni ko si aye loke
O wa aye fun mi loke
O gbe ogo fun ole mi
Iyanu ni oruko re
God be praised
Happy ist Sunday",Normal,B2
2436802543466166,Igberaga nii siwaju iparun kii se gbogbo sorosoro ni e le gboro ire lenu e ️ eeyan le je presenter koma le present oro gidi kosi ilu tio daa awon eeyan to n gbebe nio suwon Egba kii gba igbakugba eeyan n tale ile ko soo di olowo koda ole mani half a plot,Normal,B2
1494721625273630,Itele ati Mercy Aigbe jaguda baba ole meji,Abusive,B2
