id,tweet,label,length
train_igbo_00635,"@username ndị akpịrị ego,, umunne judas iscariot,, etua ka fa si akwado",Abuse,71
train_igbo_00636,"@username if e sure for u, do live video make we see.  agadi nwoke onye oshi mandate.   umu agbara kugbuokwe gi",Abuse,111
train_igbo_00637,@username you didn't hear that mmiri ọkụ ọkụkọ spoilt faulks road😩,Normal,66
train_igbo_00638,"mgbe mbe sooro ya ruo be ha, e gosịrị ya ozu nne ya. ndị ụmụnna ya pụtara jụọ ya onye ọ na-eze mgbọ ka ọ tụ. ọ chọọ, ya taa ozu nne ya, maọbụ o lie ya.  o wee bụrụ onye aghụghọ nwụọ, onye aghụghọ elie ya.   gịnị ka ị mụtara n'akụkọ a?",Normal,234
train_igbo_00639,"@username nwa mkpi gbawa afo onu ka onye nwe ya gbawa,ubochi ahia aga ama onye ga eji ibe ya aga",Normal,96
train_igbo_00640,"@username iwe na ewezi onye nkuzi nso nso a onye obuna ji zi anya obara obara eso ndi ugwu na ndi west,maka ndi ofe mmanu is using their media to control and ridicule the narratives",Hate,181
train_igbo_00641,"@username ara gbagbuo gi ebe ahu onukwu, kitikpa gbagbuo gi one iberibe, anu ofia, have a pleasant easter 🙂",Abuse,107
train_igbo_00642,"@username you, you no get boyfriend? i just dey observe.  ajọ nwa dịka gị",Abuse,73
train_igbo_00643,"@username jee juo nne gi onye nna gi bu. ozu nwulu anwu. i’m sure your mom must be pretty embarrassed of you, atulu mulu ebule gbaa aka nwa.",Abuse,140
train_igbo_00644,@username pleased with him for sharing ikpu agadi nwanyi? you’re a mumu anu ohia ##url,Abuse,86
train_igbo_00645,@username #aligo aligo onye amuma obula gwara gi na nne gi bu amosu kwesiri ka atugbue onye amuma ahu n'okwute,Abuse,110
train_igbo_00646,mike ejeagha – onye ori utaba ##url,Abuse,35
train_igbo_00647,@username this guy! 😂😂😂 afọ njọ. lol!,Abuse,37
train_igbo_00648,@username iwu onye iberibe. usu micha kwa gi onu ebe ahu. nkita racha kwa gi anya. anu mpama,Abuse,92
train_igbo_00649,"ihe doro anya nọrọ nke ngwaahịa nke nwa ọhụrụ mmepụta ihe si igbo ala ndida n'ebe ọwụwa anyanwụ, 9ja's nwa a akwụna😏 ##url",Abuse,122
train_igbo_00650,@username bbnaija coco ice mumu face..yeye igwe,Abuse,47
train_igbo_00651,"the feeling is mutual ""@username : i dont hate yorubapeople.i just...fuck it mehn. ndi ofe mmanu bu ndi nzuzu",Hate,109
train_igbo_00652,"anu nchi + anu mgbada + abacha + sweet palmi, umuawulu is a discovery",Normal,69
train_igbo_00653,@username finally google translator enwe go azzident. 😂😂,Normal,56
train_igbo_00654,@username nwa onyeala.. ichena abum nne gi na enwero ife ona alu.. ezi,Abuse,70
train_igbo_00655,@username waaaawu! mana okwa i ma na abum ajo nwa? achoghi m onye ga fu m ka onye iberibe....,Abuse,93
train_igbo_00656,😂ajị bussu onye ọnụ ọjọọ. ##url,Abuse,31
train_igbo_00657,"ekwensu enweghi ike n'ebemno, abu'm nwa nke chukwu. ndum bu nke chineke🙌",Normal,72
train_igbo_00658,@username efulefu ada nne gi ki wu,Abuse,34
train_igbo_00659,"@username the correct word is 'cunning', o king solomon ii. onye iberibe.",Abuse,73
train_igbo_00660,@username onye ọgwụ ego sir🏃🏃🏃🏃,Abuse,31
train_igbo_00661,nwannem jee rụọ agwụ gị.  jee chụọrọ agwụ be nna gị na ikwunne gị àjà ka ichawaa finally.  inye anyanwụ na agbara ọkụkọ ọcha ka ife mebezie...  stop dulling. ##url,Normal,163
train_igbo_00662,"@username ejiofor bu onye oshi,obu ya rere our be leader mnk.",Abuse,61
train_igbo_00663,@username speedy onye iberibe,Abuse,29
train_igbo_00664,"@username you must waste your timeooo human eater. ori madu like you. onye oshi, onye iberibe, anumanu, ewu criminaaal nnamdi. onye nzuzu, oluku. aturu ipob. senselessss and nonentity idiooottt. you're among the ori madu aka human eater in igbo land. ashi gba gi onye ara. ekwensu di ka gi.",Abuse,290
train_igbo_00665,"""onye iberibe dị mma iji kwụọ ụgwọ ozu, mana ọ ga esi na ama onye?"" - igbo adage.  ""a fool is fit for the restitution of the murder committed by a kinsman, but whose family will he come from?"" ##url",Normal,198
train_igbo_00666,@username 🤣🤣🤣🤣 onye ori/oshi/ekperima,Abuse,37
train_igbo_00667,"@username judas ndị akpịrị ego dey cry cry like babies, nightmares join 🤣😅😆 they go get heart attack when onyendu mnk voice broadcast  #biafraexit",Abuse,146
train_igbo_00668,ejiro nnukwu isi ama isi gabu eze ##url,Normal,39
train_igbo_00669,yoruba nation ndi ofe nmanu ndi akpiri ego... soon they will abandon the agitation,Hate,82
train_igbo_00670,@username atụrụ una no gị rest abi. ndị nzuzu fc. no brains fc,Abuse,62
train_igbo_00671,see entitlement and then you decided to impersonate him?  agadi nwoke na agwo ofe.  ihere e mee gi ##url,Abuse,104
train_igbo_00672,"ekwe onye ekpenta n'aka, ibi ọma agụba ya./ if a leper is offered a handshake, he will want a hug. [give an inch &amp; they will take a mile]",Normal,141
train_igbo_00673,"@username lolo ana ma fu gi ekele kwam gi ma ,keep doing wah you're doing ma . oya masi mu obuna e ge mepe your dms i want to tell you something odugwu nwaanyi.",Normal,160
train_igbo_00674,"it has been a moody day for me.  ọkwa e buru ozu onye ọzọ, ọ dị ka e bu osisi kpọrọ nkụ. (when they carry the dead body of another, it looks like a log of wood) (igbo proverb.)   ọkwa ọ metụ imi, ọ metu ọnụ  #endsars",Normal,216
train_igbo_00675,"if those ones are isi aki oyibo, you’re isi aki hausa👀 ##url",Abuse,60
train_igbo_00676,"nke nna gi""@username : bura ""@username : ofeke""cino: ebot ""zz: nna gi ana afubu uzo -_-""cino: blind mind tots ""z: stevie sees wonders, hoe""cino",Abuse,143
train_igbo_00677,@username peter obi okwute ndi igbo,Normal,35
train_igbo_00678,"@username nwoke m, mechie eze ule",Abuse,33
train_igbo_00679,"nwata choba nke ya asị na ọbụ ajọ nwa mana mụ ga achọ nkem onye ọcha agaghị abam aha na elu ụwa m aham bụ ogochukwu amaghị m ihe bụ patrick, biafra bụ obodo m amaghị ihe bụ nigeria, igbo bụ asụsụ m amaghị ihe bụ english! ##url",Normal,226
train_igbo_00680,"the gyal bu nnukwu isi, ontop am she dey do shakara.",Abuse,52
train_igbo_00681,@username 😄😄😄onye aghụghọ nwụọ onye aghụghọ elie ya. mbe bụ ezigbo onye mgbu,Normal,76
train_igbo_00682,@username chineke kelụ onye nnukwu isi ga enye ya onu ọ ga eji bu ya.,Normal,69
train_igbo_00683,@username nukwu onye ori.....,Abuse,29
train_igbo_00684,"adaọma, ị ma na afụrụ m gị n'anya. ma na taata, ndị sevilla ga agwọ man utd ka abacha 9th mile. #ucl ##url",Normal,106
train_igbo_00685,@username ndi ofe mmanu self ##url,Hate,34
train_igbo_00686,@username nnukwu isi ochie 911 1973 model 🙌🏾🙌🏾,Normal,46
train_igbo_00687,"ohanézè don get yoruba and hausa faction. no be small thing o.  ohanézè ndị ùgwù  and   ohanézè ndị ofe mmanụ  they're just endorsing candidates anyhow with the name ""ohanézè"".  e no go easy.",Hate,191
train_igbo_00688,@username ezigbo onye mgbu dika gi,Abuse,34
train_igbo_00689,obin onye mgbu 😅😅 ##url,Abuse,23
train_igbo_00690,@username looool.. ka ndi usa jidekwa gi,Abuse,40
train_igbo_00691,praise the ekwurekwu...shhhhh #bbnaija,Normal,38
train_igbo_00692,negodu onye iberibe..si eba puo osiso..mkpi ##url,Abuse,49
train_igbo_00693,@username ewu be tweeting rubbish. you must bring mercy into this. onye nzuzu,Abuse,77
train_igbo_00694,"@username ozo udele dika gi, obu aturu tunyere nne gi ime. usu.",Abuse,63
train_igbo_00695,odogwu aburo guy name. nwanne'm e bu a guy. hapu ndi ugwu na ndi ofe ofe mmanu.  na men you be. o mpa !!! ##url,Hate,111
train_igbo_00696,lmaoo. oloriburuku change name to akinyemi for clout 😂 onye nzuzu onye ala. ##url,Abuse,81
train_igbo_00697,"isi nkita nko""@username : i'm craving isi ewu☹""",Normal,47
train_igbo_00698,"*onye ije""@username : np: splash ft phyno : onye agwu #ondun""",Abuse,61
train_igbo_00699,@username 😂 😂 😂 😁 😁 ajọ nwa,Abuse,27
train_igbo_00700,"akụkọ ifo: ihe mere ọkụkọ ji abọ ala.   otu abali, nnekwu na ezinaụlọ ya siri ụtara ji na ofe nsala. mbe bịara n’ụlọ ya ịhụ ha, ha wee tinyere ya nri. mbe riri nri ahụ wee chọpụta na ọ dị ụtọ nke ukwuu. ##url",Normal,208
train_igbo_00701,@username oru nne gi ka obu nke nna gi ... mkpi fulani.,Abuse,55
train_igbo_00702,@username muturu. mkpi afuonu ocha,Abuse,34
train_igbo_00703,@username ezi! ewu! onye ori nne ya na-agba ashawo nna ya na-ama aka akpa. ubulu eke,Abuse,84
train_igbo_00704,"i na atupu d ofekes onu! ""@username : i na-ahapu ala nna gi agbafu, ka onye dozikwaranu gi ya? your boy boy? nonsense!""",Abuse,119
train_igbo_00705,@username kitikpa gbagbuo gi anu ofia,Abuse,37
train_igbo_00706,@username nwa nza story,Normal,23
train_igbo_00707,@username shame fr ursef   onye agwu,Abuse,36
train_igbo_00708,onye nzuzu! just n'ekwuyeri ka onye ala! ceo ndi isi mmebi 😜 ##url,Abuse,66
train_igbo_00709,@username ụsụ raakwa nne gị 😒  ewu. abeg gettat. atụrụ,Abuse,54
train_igbo_00710,@username mana ịkpọ go nụ ya already... ọnụ ọjọọ gị dị egwu! 😢,Abuse,62
train_igbo_00711,@username abum ezigbo onye nnewi mana aburom onye oshi!,Abuse,55
train_igbo_00712,@username iwu ezigbo ewu nno..... uburu gi kwesiri iji mme nkwobi simple its no use inside ur skull,Abuse,99
train_igbo_00713,@username anu mpama. onye iberibe. chukwu kpogi oku,Abuse,51
train_igbo_00714,"@username a shi onye oshi jide ọkụkọ, ọ sị na ọ ga-atụ ya ma a pụọ, ọ buru nkita ara lachapụ ọsọ",Normal,96
train_igbo_00715,"@username ojuta isi nkita, ole ihe oga iji agba ya eme  this is funny though 😂😂😂😂 enjoy your weekend may chukwu okike abiama send you to me 🙏🙏🙏",Normal,143
train_igbo_00716,@username ibụ anụ ọhia,Abuse,22
train_igbo_00717,@username see the stupid man we wanted to manage. ònye mgbu. onye ara..  come and win let us see. ewu mkpi...... there is no difference between you and hopeless uzọadaghimma.,Abuse,174
train_igbo_00718,@username 0759446702 mgbada chijioke anyigor access bank,Normal,56
train_igbo_00719,@username aburu gi onu..efulefu.. usu ... atulu enwero onye nche...ekpenta gbagbuo gi na umu nne gi.  tipper ri pia gi isi....now that we got that off our chest...still read your history...,Abuse,189
train_igbo_00720,"@username onye arụrụala nwụọ, onye arụrụala ibe ya elie ya.",Normal,59
train_igbo_00721,@username hbd onye oshi mandate,Abuse,31
train_igbo_00722,ekwela ka m bụrụ onye aghụghọ. meere m amara ma kụziere m iwu gị.~ abụ ọma 119:29,Normal,81
train_igbo_00723,onye oshi -_-,Abuse,13
train_igbo_00724,kitikpa gbagbuo gi dia ...anu mpama ##url,Abuse,41
train_igbo_00725,@username ibu anu ohia … ozu,Abuse,28
train_igbo_00726,"story story @username : if a guy asks u2 travel miles 2 com n c him,he needs help. u dah will nw go,onye nzuzu... ikpu gi na ako gi uko...""",Abuse,139
train_igbo_00727,"onye oshi ""@username : i stole that tweet lol""",Abuse,46
train_igbo_00728,@username second frame is 'isi nkita' biko 😂 uwe ndi eze mmuo,Abuse,61
train_igbo_00729,@username jeruo ha nso ka ịchọpụta etu ogbanje si agba na ndụ ha. pụtaba nwanne m agwọ na ihe ọ loro huuru na-ebi ude.,Normal,118
train_igbo_00730,"""@username : onye ala na akpo onwe ya president ndi usa..nwanne gbawaa door dia osiso 😐"" osiso nwachinemelu odikwanma otu logor logor",Abuse,133
train_igbo_00731,"@username shut up onye-oshi onye-iberibe nzuzu, isingbakala, anu mpama",Abuse,70
train_igbo_00732,ebele every day on this app ga na koyeli ka onye agwụ isi. every fucking day no breaks.,Abuse,87
train_igbo_00733,@username nne na nna gi rie nsi. confused generation,Abuse,52
train_igbo_00734,@username mangala. azụ ndú. azu ọkpọ anu efi anu ewu anu ọkụkọ anu nchi anu nmbada.,Normal,83
train_igbo_00735,"ahịa gabara akwụna,ọ dị ya ka ọtụ zuo ya ahụ (when biz is gd for a prostitute,she'll feel like having a vagina all over her body)",Normal,129
train_igbo_00736,once upon a time in the land of ụmụ anụmanụ ##url,Normal,49
train_igbo_00737,"@username 😂😂😂😂 i bu nnøø ezigbote onye iberibe..ofeke amarø mgbe ekere nkú úkwaa..onye atùørø iluu køwara ya,,imara na ego ejiri lùø nne ya ghørø ahia..  chai!!,why are u lai this?.",Abuse,181
train_igbo_00738,"@username nne gị, nna gị na ezi n'ụlọ gị bụ ndị ara. onye iberibe",Abuse,65
train_igbo_00739,@username otu nne gi .. nkita ara .. efulefu .. ozu. onye ofe nmanu,Hate,67
train_igbo_00740,"""@username : isi ewu? rt @username : i want head 😠"" isi nkita maybe",Normal,67
train_igbo_00741,@username i ma nneka wu onye iberibe,Abuse,36
train_igbo_00742,can't get to know you if iru gi di ka iru enwe.,Abuse,47
train_igbo_00743,"@username albino uk, does he address you guys na asụsụ nna gị, mkpi?",Abuse,68
train_igbo_00744,@username ịkụkụ kuo afụ ike ọkụkọ.,Normal,34
train_igbo_00745,@username don't mind those anambra men. dem too like money... ndị akpịrị ogologo 😅,Abuse,82
train_igbo_00746,@username ezigbote ndi usa😹😹😹😹😹😹😹,Abuse,33
train_igbo_00747,@username obi okwute ndi nigeria,Normal,32
train_igbo_00748,@username ị marọ asụ asụsụ be nna gị? ịhere megbụo gị 😒😒😒,Abuse,57
train_igbo_00749,@username mama gi ewu. nwunye gi ewu nwanne gi nwanyi ewu nwa gi nwanyi ewu nne nne gi ewu nne nna gi ewu nne  nwunye gi ewu ngi nwa ewu gambia ogugu isi gi ezugi oke i nwuzighi ara nne gi ofuma.,Abuse,195
train_igbo_00750,"@username anụ ọhịa nwụrụ anwụ akpọniri ike elu wee mụọ, ụsụ nwụrụ anwụ mịa gị ọnụ there, ekwensu rachapụ ike there, mammy water pịwakwa gị mkpụrụ amụ there, ezi ọhịa, goan try this nonsense charade with islam ##url",Abuse,214
train_igbo_00751,@username mechie eze ule,Abuse,24
train_igbo_00752,"@username i confirm mụọ dị nonsense ọbụrụ eziokwu ọkwa npiawa azụ way, kụọ dị guy pieces ntị anụ ya ife 😏😏",Normal,106
train_igbo_00753,"n’ezie, ọ ka gbagwojuru atụrụ anya ịhe mere ya. o dịcha ya ka ọnye akpị gbara na nti. ọ na-ajụzị onwe ya na mbe a na-agbazị agba. ọ bịakwa dị ya ka ọ bụ nkịta ara tara ya. “ọnye maara mgbe mbe jịzị  pụte eze ịtako?”  #mbeagabaajambele #story #fable #africa",Normal,256
train_igbo_00754,@username kam nwete gị dia onye ọgwụ ego,Abuse,40
train_igbo_00755,@username emeka gift nwa nza,Abuse,28
train_igbo_00756,@username ibu onye mgbu,Abuse,23
train_igbo_00757,@username agadi nwoke na agwo ofe. in your dreams,Abuse,49
train_igbo_00758,@username 🤣🤣🤣🤣🤣🤣 you no whether if na wedding onye ọgwụ  ego.,Abuse,61
train_igbo_00759,@username otele anu mpama.. onye nzuzu... ekwwensu kwo kwa ghi okudia.. mugu nwa beef.. cry me a river.. ##url,Abuse,110
train_igbo_00760,"@username dimkpa lusia ọgụ, nwanyị enwere akụkọ. onye oshi ekperima.",Abuse,68
train_igbo_00761,@username o ofe mmanu?,Hate,22
train_igbo_00762,@username ọnụ ọjọọ ebe niile..,Abuse,30
train_igbo_00763,@username ọ di ka isi adiro gị mma? atụrụ awụsa congo,Abuse,53
train_igbo_00764,*attempts to speak igbo* rt @username : onu gi ebe ahurt @username : nna meeehn! uwu'awu mimi mehn! yaw! rt @username : nnukwu isi gi joro nj,Abuse,141
train_igbo_00765,indomie + isi ewu + chilled coke.....,Normal,37
train_igbo_00766,@username 🤣🤣🤣🤣🤣🤣  doc ị bụkwa ezigbote onye arụrụala oo 🤣🤣🤣🤣  cheiiii!!!!  ikpọfegodi m makachi 🤣🤣🤣,Abuse,99
train_igbo_00767,"yoruba...lol""@username : kedu ndi obodo bu ndi ofe mmanu___________? #nnennaquiz""",Hate,81
train_igbo_00768,"@username onye nzuzu, ndi ara😂",Abuse,30
train_igbo_00769,dimkpa benin maguire,Normal,20
train_igbo_00770,@username onye ọgwụ ego. come and be delegate na let me see. kiminal,Abuse,68
train_igbo_00771,@username ewu kor ehi,Normal,21
train_igbo_00772,@username taa mechie eze ule,Abuse,28
train_igbo_00773,@username onye nzuzu they forbid to president of nigeria,Abuse,56
train_igbo_00774,@username nkata ekpudo onye aghụghọ 😂😂😂,Abuse,39
train_igbo_00775,"ndị enyi, ọrụ ebere abụghị naanị inyere ndị agụụ na-agụ, ma ọ bụ ndị akpịrị na-akpọ nkụ, ma ọ bụ iyi uwe ndị ahụ gba ọtọ, ma ọ bụ ileta ndị ọrịa na ndị a tụrụ mkpọrọ, ọ bụ karịa ngosipụta niile nke mmụọ kwesịrị ịchịkwa obi ndị kraịst",Normal,233
train_igbo_00776,@username lukaku a.k.a dimkpa benin,Abuse,35
train_igbo_00777,@username ọkwa eze ule,Abuse,22
train_igbo_00778,isi adiro gi mma... onukwu odeku ##url,Abuse,38
train_igbo_00779,@username onye ọgwụ ike! 🤣,Abuse,26
train_igbo_00780,@username de aligo biko gwaram ndi ume ngwu ka fa ga ma lee danda anya ofuma. danda  na eji udu miri pkatoka iri okochi ya.,Normal,123
train_igbo_00781,@username india ahu by ndi akpiri ogologo ha nile zara oku ahu gagwisi cha.isee,Abuse,79
train_igbo_00782,"see nnukwu isi for frame 1, frame 2. bill me ##url",Normal,50
train_igbo_00783,"@username this is so deep, enwerem olili anya na nne gị nọ ebe dị mma 🕊️",Normal,72
train_igbo_00784,@username lol. onye oshi miracle,Abuse,32
train_igbo_00785,@username nkita ara. ogbo uja gboru gaba. okoko udele,Abuse,53
train_igbo_00786,ufodu umu aboki na ndi ofe mmanu ka na ese foto!   mana anyi aburo taata!  agadi nwoke aboki ahu mere anyi aru!... ##url,Hate,120
train_igbo_00787,dis onye mgbu is outing ndị mgbu ibe ya 😂 ##url,Abuse,47
train_igbo_00788,@username lols. ikuku kuo ka ahụ ike ọkụkọ anya.  ndị a ji anyị eme ihe egwuregwu. mana ya diba,Normal,95
train_igbo_00789,@username onye hụrụ agadi nwaanyị ka ọ na-eri akpana ọkụkọ napụta ya niihina o bute ọrịa o zuo ọha.,Normal,99
train_igbo_00790,"@username why you wear ""isi nkita,"" nwanne?",Abuse,43
train_igbo_00791,"bhahaha @username : amakwam na ndi akpiri ogologo anoghi here ""amchizzy: abacha is ready missjay_u: i go chop oo r: ##url",Abuse,121
train_igbo_00792,@username otu gbarie nne gi there ozu nwuru anwu. nwa okooko,Abuse,60
train_igbo_00793,@username negodi okuko igbo ndi asaba. anya ikwikwi ##url,Abuse,57
train_igbo_00794,@username nne gị ikwikwii,Abuse,25
train_igbo_00795,@username nne gi na nna gi,Normal,26
train_igbo_00796,@username kitikpa lachaa gị anya. iberibe gbuo gị dia. ozu nwụrụ anwụ.,Abuse,70
train_igbo_00797,"gbam! ihu ya di ka mmanwu. onye nzuzu ka o bu. maka odiegwu, ndi nigeria na nyelu ya aka. mte##url ndi nzuzu n'eba dikwa too much. ##url",Abuse,136
train_igbo_00798,@username eziokwu o  hapu di onye mgbu biko😂,Abuse,44
train_igbo_00799,akpo this man onye nzuzu kita asi na mmadu na akpo ukochukwu onye nzuzu ##url,Abuse,77
train_igbo_00800,"masai better be texting giannis ""kedu, nnukwu isi"" right tf now! ##url",Abuse,70
train_igbo_00801,"@username hahaha... onye aghụghọ nwụọ, onye aghụghọ elie ya.",Normal,60
train_igbo_00802,@username my aguleri dialect  name....afa  sickness... oya  how are you.. kee ka i mee  hand...aka  head...isi  house... uno  god.... chukwu  water...mmili  thank you... deeje  crazy person.... onye iberibe,Abuse,206
train_igbo_00803,@username udele isi nkwucha!!!,Abuse,30
train_igbo_00804,@username haaaaa....the person recording this won't make heaven...o kwa unu afugo...nwata obele aa....tara nke nnukwu isi! gbim,Normal,127
train_igbo_00805,"@username onye obi okwute...onye aruru ala, kporo ndi igbo asi",Abuse,62
train_igbo_00806,@username ode buruku 😂🤣😂  na only curse u sabi. ezi ohia. akpamu. onye iberibe. anuohia. efulefu. omoale. omo agbepo,Abuse,116
train_igbo_00807,@username lmao nwa nza,Abuse,22
train_igbo_00808,"bikonu why na unu bu umu igbo amaro eme nwanne na anything? oh ""ona esoghari nwanyi na ike"" ogburu mmadu?okwa so ifunanya ka ofuru? omere aru? biko,gosim ofu onye ofe mmanu na assuport ozo otu unu si assupport onye nke ha?? orubero mgbe unu ga ama ife abi??ndi ara #bbnaija",Hate,273
train_igbo_00809,"@username very dishonest assertion there ,prove it onye agwu",Abuse,60
train_igbo_00810,this alex are you so extra... onye ime ezi,Abuse,42
train_igbo_00811,who is this one? get out and get lost!  onye iberibe! onye nzuzu! onye aruruala! onye oshi! atulu! nama! 😤😡😠🤬  @username please coman calm me down abeg. 😤 ##url,Abuse,160
train_igbo_00812,@username jane you be onye arụrụala...,Abuse,38
train_igbo_00813,"@username onukwu, onye iberibe, onye aburonu.  endure your frustration🤣🤣🤣 i am seeing how much of a peace lover you are.... okpo😂",Abuse,129
train_igbo_00814,@username asides the fact na ónyé á bu ónyé àlà na onye mgbu ... asides the rickety tables n chairs they have ..... which properties were destroyed?,Abuse,148
train_igbo_00815,"ngọzi na-adịrị ndị agụụ na-agụ, ndị akpịrị na-akpọkwa nkụ maka ezi omume, n'ihi na afọ ga-eju ha.",Normal,97
train_igbo_00816,"hon. commissioner for culture and tourism. greet your husband for us... he did well. bitterbelly, afọ nsị...sorry afọ njọ 😝😝 ##url",Abuse,130
train_igbo_00817,nwa ochicha rt @username : *isi nkita :) *rt @username : anu nama rt @username : *isi ewu :) *rt @username : (cont) ##url,Abuse,121
train_igbo_00818,"ngwa nu @username : igbo rt @username : @username . biko mazi,ibu onye igbo ka ibu onye ofe mmanu""",Hate,98
train_igbo_00819,@username rie nsi! onye mgbu😒🙄,Abuse,30
train_igbo_00820,elikem ile mgbada!,Abuse,18
train_igbo_00821,isi ewu! ^_^,Abuse,12
train_igbo_00822,"@username chineke ga akpo hope uzodimma oku. udele ga eri ozu ya. mpu nile ajo nwoke a mere na imo state ga na eso ya na ndi be ya rue mgbe ebigi ebi. isee, isee, isee.",Abuse,168
train_igbo_00823,"“oya tell me what offside is”  nna gi gbakwa okwu, udele ##url",Abuse,62
train_igbo_00824,"rt. lol, she still loves me...@username : @username kitikpa gbagbuo gi lol",Abuse,74
train_igbo_00825,@username juli juli onye agwu,Abuse,29
train_igbo_00826,@username ọnụ ọjọọ 2.0... kedụ nke bụ ite nsị na bed.,Abuse,53
train_igbo_00827,"nkili nkili k'ana ene enyedo, ejiro enyedo eni ozu'  'nwa dibia adiro anwu ka ofeke ' 'oji ofor ga-ana'",Normal,103
train_igbo_00828,@username i bụ ezigbo onye mgbu.,Abuse,32
train_igbo_00829,@username maybe the person is from obi akpo and obi okwute lga,Abuse,62
train_igbo_00830,@username complete onye agwu,Abuse,28
train_igbo_00831,@username akwụna ọkụ 😂😂,Abuse,23
train_igbo_00832,"onye agwu,biko i no want your pikin o😂😂 ##url",Abuse,45
train_igbo_00833,@username akwụna kwụna kwụgharịba,Abuse,33
train_igbo_00834,@username ị bụ akwụna,Abuse,21
train_igbo_00835,taaa!! mechie eze ule gi dora no get the range #nengionshowbiz360 ##url,Abuse,71
train_igbo_00836,ndi akpiri ego. ##url,Abuse,21
train_igbo_00837,oke aro? lol ##url,Normal,18
train_igbo_00838,ole gunner nwa mkpi! 🤣😂🤣,Abuse,24
train_igbo_00839,@username anumani... nwa amutalu na ezi.. otolo gbawapukwa nne gi na nna gi anya ebea.. ina ezuzu gbu onwe gi.. you are a disgrace for spewing such lies.,Abuse,153
train_igbo_00840,"@username o kwa gi jutara isi nkita, werezia agba ya mee ihe soro gi",Normal,68
train_igbo_00841,kovačić onye agwù. ##url,Abuse,24
train_igbo_00842,@username yaa ehh.. ọkpala ọkụkọ.,Abuse,33
train_igbo_00843,nkita la cha gi amu rie nsi,Abuse,27
train_igbo_00844,@username at edu brazil isi ewu joint.,Normal,38
train_igbo_00845,@username iburozi mgbada today nu,Normal,33
train_igbo_00846,"@username ezigbo ofeke, anụ ọhịa. lol 🤣 #tachapower #powertacha #bigtachareunion  #tacha  tacha",Abuse,95
train_igbo_00847,"@username been laughing so hard on this your thread 🤣😋😂 eeu, ikwikwi, adaka, obogwu, tololtolo,😂🤣😂🤣  nna eeh, inwere 'ọnu ọjọọ'",Abuse,127
train_igbo_00848,@username kitikpa gbagbuo gi,Abuse,28
train_igbo_00849,"@username nwanne, hapu onye alaa biko. okwa imana o'u onye ofe mmanu?",Hate,69
train_igbo_00850,"any igbo man or woman big and small that is happy over  mazi nnamdi kanu abduction, have a mental problems, ( onye ara ka ọbụ, onye agwụ ka ọbụ, ezigbo onye isi mgbaka ka ọbụkwa, ma bụrụ kwa onye nzuzu na amaghị mgbe ekere nkụ ụkwa) ##url",Abuse,238
train_igbo_00851,@username mechie eze ule. nigerian dotard,Abuse,41
train_igbo_00852,@username ugbuakpu okija gbuo nna gi na nne gi  ihe ọma enweghị ike ime na ndụ gị. you are nothing but a walking corpse! go and meet your afar and check because you’re you just a time bomb ticking and waiting for your death day. ask your so called useless,Abuse,255
train_igbo_00853,nkita racha gi n'onu!!! onye nzuzu! tufia!,Abuse,42
train_igbo_00854,"@username ọ kwa unu na-ahụ ya. onye iberibe na-eme e kee nwaanyị ụzọ abụọ, ọ ga buru ukwu ya...😂 😂 😂",Abuse,100
train_igbo_00855,e say na virginia maintenance. onye nzuzu,Abuse,41
train_igbo_00856,@username kitikpa gbagbuo gị na atiku,Abuse,37
train_igbo_00857,spain a naaaa! diego costa a dizia ka onukwu 😂!! how can someone choose over obodoma brazil? no shot on target!!!,Abuse,113
train_igbo_00858,@username food is ready ewu awusa,Abuse,33
train_igbo_00859,@username mgbada chijioke anyigor 0759446702 access bank,Normal,56
train_igbo_00860,"ngwa later naw! rt @username : oh! ngwanu ribe nu ooo,ndi akpiri @username somtobe",Abuse,82
train_igbo_00861,@username nwa onye iberibe and nwa ndi nzuzu,Abuse,44
train_igbo_00862,"@username please sir join your force with peter obi. let us build a formidable team with him so we'll have an igbo president. igwe bu ike ndi igbo, anayi agbaji ukwu aziza",Normal,171
train_igbo_00863,"@username i have just one question to autopilots. why is it that una chief onye'nzuzu , fraudster esn has not sent a single delegate to visit our formidable leader mazi nnamdi kanu in dss.. biko answer me. ndi ara. okoko ndi iberibe chukwunna ga'akpo unu oku.. ndi oshi.",Abuse,270
train_igbo_00864,""" nnukwu isi ya  @username : a no mu ya o ""@username : bawoni ? lol""@username : nna bros kedu ""@username : wheeeew!""""""""",Abuse,119
train_igbo_00865,@username kitikpa gbagbuo gi na nwoke bum short gi. run along dr iberibe.,Abuse,73
train_igbo_00866,"lolz.. i no undastand dat one o rt @username : hehe ibudi onye mgbada""signor_yellow: naah! abum ezigbo nwa! rt @username : ajo nwa""signor_ye",Abuse,140
train_igbo_00867,soso gi bu ihe nile ekwa? onye nzuzu. ##url,Abuse,43
train_igbo_00868,@username 🤣🤣🤣 nkita ara,Abuse,23
train_igbo_00869,"@username ihele mekwa ummuna gi. ewu gambia. onye nzuzu. agwo tagbukwa gi e ba. anu mpama, ezi bida",Abuse,99
train_igbo_00870,@username imaro zi ndi ofe mmanu?,Hate,33
train_igbo_00871,"@username ewu ofia,which part of imo r u from? mgbeke,onye nzuzu. bia kam kponye gi onye ga akuziri gi makeup. iberibe mmadu. byeeeeeeeee",Abuse,137
